567	48
568	49
569	50
570	50
571	49
572	50
573	50
574	49
575	50
576	50
577	49
578	49
579	48
580	48
581	47
582	48
583	49
584	50
585	50
586	49
587	49
588	49
589	50
590	49
591	48
592	49
593	50
594	51
595	51
596	52
597	52
598	52
599	51
600	51
601	51
602	52
603	51
604	50
605	49
606	48
607	49
608	50
609	50
610	49
611	50
612	50
613	49
614	50
615	50
616	49
617	50
618	50
619	50
620	49
621	48
622	49
623	50
624	51
625	51
626	51
627	50
628	49
629	50
630	50
631	49
632	50
633	50
634	49
635	50
636	50
637	51
638	51
639	51
640	50
641	49
642	48
643	49
644	50
645	50
646	49
647	50
648	51
649	51
650	51
651	51
652	51
653	50
654	50
655	50
656	49
657	49
658	48
659	47
660	48
661	48
662	47
663	46
664	45
665	45
666	44
667	43
668	44
669	45
670	45
671	45
672	44
673	44
674	43
675	42
676	43
677	44
678	45
679	46
680	47
681	48
682	48
683	47
684	48
685	48
686	49
687	50
688	51
689	51
690	50
691	50
692	49
693	50
694	49
695	50
696	50
697	49
698	50
699	50
700	49
701	50
702	50
703	49
704	49
705	50
706	51
707	51
708	50
709	49
710	50
711	50
712	49
713	50
714	50
715	49
716	49
717	48
718	49
719	50
720	50
721	49
722	49
723	50
724	49
725	50
726	50
727	49
728	50
729	50
730	50
731	50
732	49
733	48
734	49
735	48
736	48
737	47
738	48
739	48
740	47
741	48
742	49
743	50
744	51
745	51
746	51
747	50
748	49
749	50
750	51
751	51
752	51
753	50
754	49
755	50
756	51
757	51
758	51
759	50
760	49
761	50
762	50
763	49
764	50
765	50
766	49
767	49
768	48
769	49
770	49
771	50
772	49
773	49
774	48
775	48
776	48
777	49
778	50
779	49
780	48
781	48
782	47
783	48
784	48
785	47
786	48
787	49
788	49
789	48
790	49
791	50
792	50
793	49
794	50
795	50
796	51
797	51
798	50
799	49
800	50
801	50
802	50
803	51
804	51
805	50
806	49
807	48
808	49
809	50
810	50
811	49
812	50
813	50
814	49
815	50
816	50
817	49
818	50
819	50
820	49
821	50
822	51
823	52
824	52
825	52
826	52
827	53
828	54
829	55
830	55
831	55
832	55
833	54
834	53
835	53
836	53
837	53
838	53
839	52
840	52
841	52
842	51
843	50
844	49
845	48
846	47
847	46
848	46
849	46
850	46
851	45
852	44
853	43
854	42
855	41
856	40
857	41
858	42
859	43
860	44
861	45
862	46
863	47
864	48
865	49
866	50
867	50
868	51
869	52
870	52
871	53
872	53
873	53
874	52
875	53
876	53
877	52
878	51
879	50
880	50
881	49
882	49
883	50
884	49
885	48
886	49
887	50
888	50
889	49
890	49
891	48
892	49
893	49
894	50
895	49
896	50
897	50
898	49
899	50
900	50
901	51
902	51
903	50
904	51
905	51
906	50
907	49
908	50
909	50
910	49
911	50
912	50
913	51
914	52
915	52
916	52
917	51
918	50
919	51
920	51
921	51
922	50
923	50
924	49
925	48
926	47
927	48
928	49
929	50
930	50
931	51
932	52
933	52
934	52
935	51
936	50
937	50
938	49
939	50
940	49
941	50
942	50
943	51
944	51
945	51
946	50
947	49
948	48
949	49
950	50
951	50
952	51
953	52
954	53
955	54
956	54
957	54
958	54
959	54
960	53
961	54
962	54
963	53
964	52
965	51
966	50
967	49
968	50
969	50
970	49
971	50
972	50
973	49
974	50
975	50
976	51
977	51
978	50
979	49
980	50
981	50
982	49
983	50
984	50
985	49
986	50
987	50
988	51
989	51
990	52
991	52
992	53
993	53
994	52
995	51
996	50
997	49
998	50
999	50
1000	49
1001	50
1002	50
1003	49
1004	50
1005	50
1006	50
1007	49
1008	49
1009	49
1010	49
1011	48
1012	47
1013	46
1014	45
1015	46
1016	47
1017	48
1018	49
1019	50
1020	51
1021	51
1022	51
1023	50
1024	49
1025	50
1026	50
1027	51
1028	52
1029	52
1030	52
1031	53
1032	53
1033	52
1034	51
1035	50
1036	49
1037	50
1038	50
1039	51
1040	51
1041	50
1042	49
1043	49
1044	49
1045	48
1046	47
1047	48
1048	49
1049	50
1050	50
1051	49
1052	50
1053	50
1054	49
1055	50
1056	51
1057	51
1058	51
1059	52
1060	52
1061	51
1062	50
1063	49
1064	49
1065	48
1066	49
1067	50
1068	51
1069	51
1070	51
1071	50
1072	49
1073	50
1074	51
1075	51
1076	51
1077	50
1078	49
1079	50
1080	50
1081	49
1082	50
1083	50
1084	49
1085	50
1086	50
1087	49
1088	50
1089	50
1090	51
1091	51
1092	52
1093	52
1094	51
1095	50
1096	49
1097	49
1098	48
1099	48
1100	48
1101	47
1102	46
1103	46
1104	46
1105	45
1106	44
1107	45
1108	46
1109	47
1110	48
1111	49
1112	50
1113	50
1114	50
1115	49
1116	49
1117	48
1118	48
1119	47
1120	47
1121	46
1122	46
1123	45
1124	44
1125	45
1126	46
1127	47
1128	48
1129	49
1130	50
1131	50
1132	49
1133	50
1134	50
1135	50
1136	49
1137	48
1138	49
1139	50
1140	50
1141	49
1142	49
1143	49
1144	48
1145	49
1146	48
1147	49
1148	50
1149	50
1150	49
1151	50
1152	50
1153	49
1154	50
1155	50
1156	49
1157	50
1158	50
1159	51
1160	51
1161	50
1162	49
1163	49
1164	48
1165	49
1166	49
1167	48
1168	48
1169	49
1170	48
1171	49
1172	50
1173	51
1174	51
1175	52
1176	52
1177	52
1178	51
1179	51
1180	50
1181	49
1182	48
1183	49
1184	49
1185	48
1186	49
1187	50
1188	50
1189	49
1190	49
1191	48
1192	49
1193	50
1194	51
1195	52
1196	53
1197	53
1198	53
1199	53
1200	53
1201	53
1202	52
1203	51
1204	50
1205	49
1206	50
1207	49
1208	49
1209	50
1210	49
1211	49
1212	48
1213	49
1214	50
1215	51
1216	51
1217	51
1218	50
1219	49
1220	50
1221	51
1222	52
1223	52
1224	52
1225	53
1226	53
1227	53
1228	53
1229	52
1230	51
1231	51
1232	52
1233	53
1234	52
1235	52
1236	51
1237	50
1238	49
1239	48
1240	49
1241	50
1242	51
1243	51
1244	51
1245	50
1246	49
1247	49
1248	48
1249	48
1250	48
1251	47
1252	47
1253	46
1254	45
1255	46
1256	47
1257	47
1258	46
1259	47
1260	48
1261	49
1262	49
1263	48
1264	49
1265	50
1266	50
1267	49
1268	50
1269	50
1270	49
1271	49
1272	48
1273	49
1274	50
1275	51
1276	51
1277	51
1278	50
1279	50
1280	49
1281	48
1282	49
1283	50
1284	51
1285	51
1286	51
1287	50
1288	49
1289	50
1290	50
1291	49
1292	50
1293	51
1294	51
1295	51
1296	50
1297	49
1298	50
1299	51
1300	51
1301	51
1302	51
1303	50
1304	49
1305	48
1306	49
1307	50
1308	51
1309	51
1310	51
1311	52
1312	52
1313	53
1314	53
1315	52
1316	52
1317	51
1318	50
1319	49
1320	49
1321	50
1322	50
1323	49
1324	48
1325	47
1326	48
1327	49
1328	50
1329	50
1330	49
1331	50
1332	50
1333	49
1334	50
1335	50
1336	49
1337	50
1338	50
1339	49
1340	50
1341	50
1342	49
1343	50
1344	51
1345	51
1346	52
1347	52
1348	52
1349	52
1350	52
1351	53
1352	52
1353	52
1354	51
1355	50
1356	49
1357	48
1358	49
1359	49
1360	50
1361	49
1362	48
1363	49
1364	50
1365	50
1366	49
1367	50
1368	50
1369	50
1370	49
1371	48
1372	49
1373	50
1374	50
1375	49
1376	50
1377	50
1378	49
1379	50
1380	50
1381	49
1382	50
1383	50
1384	49
1385	50
1386	50
1387	49
1388	50
1389	50
1390	49
1391	50
1392	50
1393	51
1394	52
1395	52
1396	52
1397	51
1398	50
1399	50
1400	50
1401	50
1402	49
1403	50
1404	51
1405	50
1406	49
1407	50
1408	50
1409	49
1410	48
1411	49
1412	50
1413	50
1414	51
1415	51
1416	52
1417	53
1418	53
1419	53
1420	52
1421	53
1422	53
1423	54
1424	54
1425	53
1426	53
1427	53
1428	53
1429	52
1430	51
1431	50
1432	49
1433	50
1434	50
1435	49
1436	48
1437	47
1438	46
1439	47
1440	48
1441	48
1442	47
1443	48
1444	49
1445	49
1446	49
1447	49
1448	48
1449	47
1450	46
1451	47
1452	47
1453	46
1454	47
1455	48
1456	49
1457	50
1458	50
1459	49
1460	50
1461	51
1462	51
1463	51
1464	51
1465	51
1466	50
1467	50
1468	49
1469	48
1470	47
1471	46
1472	47
1473	48
1474	49
1475	50
1476	50
1477	51
1478	52
1479	52
1480	52
1481	51
1482	50
1483	50
1484	49
1485	50
1486	49
1487	49
1488	50
1489	49
1490	50
1491	50
1492	49
1493	50
1494	50
1495	51
1496	52
1497	52
1498	52
1499	51
1500	51
1501	50
1502	49
1503	50
1504	49
1505	50
1506	51
1507	51
1508	51
1509	52
1510	52
1511	51
1512	50
1513	49
1514	50
1515	51
1516	51
1517	51
1518	50
1519	51
1520	51
1521	50
1522	49
1523	50
1524	50
1525	49
1526	50
1527	50
1528	49
1529	50
1530	51
1531	52
1532	53
1533	54
1534	54
1535	54
1536	54
1537	55
1538	56
1539	57
1540	58
1541	58
1542	59
1543	59
1544	59
1545	59
1546	59
1547	60
1548	60
1549	60
1550	60
1551	60
1552	61
1553	61
1554	61
1555	61
1556	61
1557	62
1558	62
1559	62
1560	62
1561	62
1562	63
1563	64
1564	65
1565	65
1566	65
1567	66
1568	66
1569	66
1570	66
1571	66
1572	66
1573	66
1574	66
1575	66
1576	66
1577	66
1578	66
1579	67
1580	68
1581	68
1582	68
1583	68
1584	69
1585	69
1586	69
1587	69
1588	69
1589	69
1590	69
1591	70
1592	70
1593	71
1594	71
1595	71
1596	71
1597	71
1598	72
1599	72
1600	72
1601	72
1602	72
1603	72
1604	73
1605	74
1606	74
1607	74
1608	74
1609	74
1610	74
1611	74
1612	74
1613	75
1614	75
1615	75
1616	75
1617	75
1618	75
1619	75
1620	76
1621	76
1622	76
1623	76
1624	76
1625	77
1626	78
1627	78
1628	78
1629	78
1630	78
1631	78
1632	78
1633	78
1634	78
1635	78
1636	79
1637	79
1638	79
1639	80
1640	80
