305	10
306	9
307	9
308	8
309	9
310	8
311	9
312	10
313	10
314	10
315	9
316	8
317	9
318	10
319	10
320	10
321	10
322	9
323	8
324	8
325	7
326	8
327	7
328	8
329	7
330	8
331	9
332	10
333	10
334	9
335	10
336	10
337	10
338	10
339	9
340	10
341	10
342	9
343	10
344	9
345	10
346	10
347	10
348	9
349	10
350	10
351	9
352	10
353	10
354	9
355	9
356	8
357	8
358	7
359	8
360	9
361	10
362	10
363	9
364	10
365	10
366	9
367	10
368	10
369	10
370	9
371	8
372	9
373	10
374	10
375	9
376	10
377	10
378	9
379	10
380	10
381	9
382	8
383	9
384	9
385	9
386	9
387	8
388	8
389	7
390	7
391	6
392	5
393	4
394	4
395	4
396	3
397	3
398	2
399	3
400	4
401	5
402	6
403	6
404	5
405	6
406	7
407	8
408	8
409	7
410	8
411	9
412	10
413	10
414	9
415	10
416	9
417	10
418	10
419	10
420	10
421	9
422	8
423	7
424	7
425	6
426	6
427	7
428	7
429	6
430	6
431	5
432	4
433	4
434	3
435	4
436	5
437	5
438	5
439	4
440	5
441	6
442	7
443	7
444	6
445	7
446	7
447	6
448	7
449	8
450	9
451	8
452	7
453	8
454	9
455	10
456	10
457	10
458	9
459	10
460	10
461	10
462	9
463	10
464	10
465	9
466	8
467	8
468	9
469	10
470	10
471	10
472	9
473	9
474	8
475	7
476	8
477	9
478	10
479	10
480	9
481	9
482	8
483	7
484	8
485	7
486	8
487	9
488	10
489	10
490	10
491	10
492	9
493	10
494	10
495	9
496	10
497	9
498	9
499	10
500	10
501	9
502	10
503	10
504	9
505	8
506	7
507	8
508	8
509	7
510	8
511	8
512	9
513	10
514	10
515	10
516	10
517	9
518	8
519	9
520	10
521	9
522	10
523	9
524	10
525	10
526	10
527	10
528	9
529	10
530	10
531	9
532	10
533	10
534	9
535	10
536	10
537	9
538	10
539	10
540	9
541	10
542	10
543	9
544	8
545	9
546	10
547	10
548	9
549	10
550	10
551	10
552	9
553	8
554	9
555	10
556	10
557	9
558	10
559	10
560	10
561	9
562	10
563	10
564	9
565	10
566	9
567	10
568	10
569	10
570	9
571	10
572	10
573	9
574	10
575	10
576	9
577	10
578	9
579	10
580	9
581	10
582	10
583	10
584	10
585	9
586	10
587	9
588	8
589	8
590	9
591	10
592	10
593	10
594	10
595	9
596	9
597	8
598	7
599	8
600	7
601	6
602	6
603	7
604	8
605	9
606	10
607	10
608	10
609	9
610	10
611	10
612	9
613	10
614	10
615	9
616	10
617	10
618	9
619	8
620	9
621	10
622	10
623	10
624	10
625	9
626	8
627	9
628	10
629	10
630	9
631	10
632	10
633	9
634	10
635	10
636	9
637	9
638	8
639	7
640	8
641	9
642	10
643	10
644	10
645	9
646	10
647	10
648	10
649	9
650	8
651	7
652	6
653	7
654	6
655	5
656	6
657	5
658	6
659	7
660	7
661	6
662	7
663	8
664	9
665	8
666	9
667	10
668	10
669	10
670	9
671	8
672	9
673	8
674	9
675	10
676	10
677	10
678	10
679	10
680	10
681	10
682	9
683	10
684	10
685	9
686	9
687	9
688	9
689	8
690	9
691	8
692	9
693	9
694	10
695	10
696	9
697	10
698	10
699	9
700	10
701	10
702	9
703	10
704	9
705	9
706	9
707	8
708	9
709	10
710	10
711	9
712	10
713	10
714	9
715	10
716	9
717	10
718	10
719	10
720	9
721	10
722	9
723	9
724	10
725	10
726	9
727	10
728	10
729	9
730	8
731	7
732	8
733	9
734	9
735	10
736	9
737	10
738	10
739	9
740	10
741	10
742	10
743	10
744	10
745	9
746	8
747	9
748	10
749	10
750	10
751	9
752	8
753	9
754	10
755	10
756	10
757	9
758	8
759	9
760	10
761	10
762	9
763	10
764	10
765	9
766	10
767	9
768	10
769	10
770	9
771	9
772	10
773	9
774	10
775	9
776	8
777	8
778	8
779	9
780	10
781	9
782	10
783	10
784	9
785	10
786	10
787	10
788	9
789	10
790	10
791	10
792	9
793	10
794	10
795	9
796	9
797	8
798	9
799	10
800	10
801	9
802	8
803	8
804	7
805	8
806	9
807	10
808	10
809	10
810	9
811	10
812	10
813	9
814	10
815	10
816	9
817	10
818	10
819	9
820	10
821	10
822	10
823	10
824	9
825	8
826	7
827	7
828	7
829	7
830	6
831	5
832	4
833	5
834	6
835	5
836	4
837	3
838	2
839	3
840	2
841	1
842	2
843	3
844	4
845	5
846	6
847	7
848	6
849	5
850	4
851	5
852	6
853	7
854	8
855	9
856	10
857	10
858	10
859	10
860	10
861	10
862	10
863	10
864	10
865	10
866	10
867	9
868	9
869	9
870	8
871	8
872	7
873	6
874	7
875	7
876	6
877	7
878	8
879	9
880	8
881	9
882	8
883	8
884	9
885	10
886	10
887	10
888	9
889	10
890	9
891	10
892	10
893	9
894	9
895	10
896	10
897	9
898	10
899	10
900	9
901	9
902	8
903	9
904	9
905	8
906	9
907	10
908	10
909	9
910	10
911	10
912	9
913	9
914	9
915	8
916	7
917	8
918	9
919	9
920	8
921	7
922	8
923	7
924	8
925	9
926	10
927	10
928	10
929	10
930	9
931	9
932	9
933	8
934	7
935	8
936	9
937	8
938	9
939	9
940	10
941	10
942	9
943	9
944	8
945	7
946	8
947	9
948	10
949	10
950	10
951	9
952	9
953	9
954	9
955	9
956	8
957	7
958	6
959	5
960	6
961	6
962	5
963	6
964	7
965	8
966	9
967	10
968	10
969	9
970	10
971	10
972	9
973	10
974	10
975	9
976	9
977	8
978	9
979	10
980	10
981	9
982	10
983	10
984	9
985	10
986	10
987	9
988	9
989	8
990	8
991	7
992	7
993	6
994	7
995	8
996	9
997	10
998	10
999	9
1000	10
1001	10
1002	9
1003	10
1004	10
1005	9
1006	8
1007	9
1008	8
1009	7
1010	6
1011	7
1012	8
1013	9
1014	10
1015	10
1016	10
1017	10
1018	10
1019	10
1020	10
1021	9
1022	8
1023	9
1024	10
1025	10
1026	9
1027	9
1028	9
1029	8
1030	7
1031	7
1032	6
1033	7
1034	8
1035	9
1036	10
1037	10
1038	9
1039	9
1040	8
1041	9
1042	10
1043	9
1044	8
1045	9
1046	10
1047	10
1048	10
1049	10
1050	9
1051	10
1052	10
1053	9
1054	10
1055	10
1056	10
1057	9
1058	8
1059	8
1060	7
1061	8
1062	9
1063	10
1064	9
1065	10
1066	10
1067	10
1068	10
1069	9
1070	8
1071	9
1072	10
1073	10
1074	10
1075	9
1076	8
1077	9
1078	10
1079	10
1080	9
1081	10
1082	10
1083	9
1084	10
1085	10
1086	9
1087	10
1088	10
1089	9
1090	9
1091	8
1092	8
1093	7
1094	8
1095	9
1096	10
1097	9
1098	10
1099	9
1100	8
1101	9
1102	10
1103	9
1104	8
1105	9
1106	10
1107	10
1108	10
1109	10
1110	10
1111	10
1112	10
1113	9
1114	8
1115	9
1116	8
1117	9
1118	8
1119	9
1120	8
1121	9
1122	8
1123	9
1124	10
1125	10
1126	10
1127	10
1128	10
1129	10
1130	10
1131	9
1132	10
1133	10
1134	9
1135	8
1136	9
1137	10
1138	10
1139	10
1140	9
1141	10
1142	9
1143	8
1144	9
1145	9
1146	10
1147	10
1148	10
1149	9
1150	10
1151	10
1152	9
1153	10
1154	10
1155	9
1156	10
1157	10
1158	9
1159	9
1160	8
1161	9
1162	10
1163	9
1164	10
1165	10
1166	9
1167	10
1168	9
1169	9
1170	10
1171	10
1172	10
1173	10
1174	9
1175	9
1176	8
1177	7
1178	8
1179	7
1180	8
1181	9
1182	10
1183	10
1184	9
1185	10
1186	10
1187	10
1188	9
1189	10
1190	9
1191	10
1192	10
1193	10
1194	10
1195	10
1196	10
1197	9
1198	8
1199	7
1200	6
1201	5
1202	6
1203	7
1204	8
1205	9
1206	9
1207	10
1208	9
1209	9
1210	10
1211	9
1212	10
1213	10
1214	10
1215	10
1216	9
1217	8
1218	9
1219	10
1220	10
1221	10
1222	10
1223	9
1224	8
1225	8
1226	7
1227	6
1228	5
1229	6
1230	7
1231	6
1232	6
1233	6
1234	7
1235	6
1236	7
1237	8
1238	9
1239	10
1240	10
1241	10
1242	10
1243	9
1244	8
1245	9
1246	10
1247	9
1248	10
1249	9
1250	8
1251	9
1252	8
1253	9
1254	10
1255	10
1256	10
1257	9
1258	10
1259	10
1260	10
1261	10
1262	9
1263	10
1264	10
1265	10
1266	9
1267	10
1268	10
1269	9
1270	10
1271	9
1272	10
1273	10
1274	10
1275	10
1276	9
1277	8
1278	9
1279	8
1280	9
1281	10
1282	10
1283	10
1284	10
1285	9
1286	8
1287	9
1288	10
1289	10
1290	9
1291	10
1292	10
1293	10
1294	9
1295	8
1296	9
1297	10
1298	10
1299	10
1300	9
1301	8
1302	7
1303	8
1304	9
1305	10
1306	10
1307	10
1308	10
1309	9
1310	8
1311	8
1312	7
1313	7
1314	6
1315	7
1316	6
1317	7
1318	8
1319	9
1320	8
1321	8
1322	7
1323	8
1324	9
1325	10
1326	10
1327	10
1328	10
1329	9
1330	10
1331	10
1332	9
1333	10
1334	10
1335	9
1336	10
1337	10
1338	9
1339	10
1340	10
1341	9
1342	10
1343	10
1344	10
1345	9
1346	9
1347	8
1348	7
1349	6
1350	5
1351	5
1352	6
1353	5
1354	6
1355	7
1356	8
1357	9
1358	9
1359	8
1360	8
1361	9
1362	10
1363	10
1364	10
1365	9
1366	10
1367	10
1368	9
1369	8
1370	9
1371	10
1372	10
1373	10
1374	9
1375	10
1376	10
1377	9
1378	10
1379	10
1380	9
1381	10
1382	10
1383	9
1384	10
1385	10
1386	9
1387	10
1388	10
1389	9
1390	10
1391	10
1392	9
1393	9
1394	9
1395	8
1396	7
1397	8
1398	9
1399	8
1400	7
1401	6
1402	7
1403	7
1404	7
1405	8
1406	9
1407	9
1408	8
1409	9
1410	10
1411	10
1412	10
1413	9
1414	9
1415	8
1416	8
1417	8
1418	7
1419	6
1420	7
1421	7
1422	6
1423	6
1424	5
1425	6
1426	5
1427	4
1428	3
1429	4
1430	5
1431	6
1432	7
1433	7
1434	6
1435	7
1436	8
1437	9
1438	10
1439	10
1440	10
1441	9
1442	10
1443	10
1444	10
1445	9
1446	8
1447	7
1448	8
1449	9
1450	10
1451	10
1452	9
1453	10
1454	10
1455	10
1456	10
1457	10
1458	9
1459	10
1460	10
1461	10
1462	9
1463	8
1464	7
1465	6
1466	7
1467	6
1468	7
1469	8
1470	9
1471	10
1472	10
1473	10
1474	10
1475	10
1476	9
1477	9
1478	9
1479	8
1480	7
1481	8
1482	9
1483	8
1484	9
1485	9
1486	10
1487	9
1488	9
1489	10
1490	10
1491	9
1492	10
1493	10
1494	9
1495	9
1496	9
1497	8
1498	7
1499	8
1500	7
1501	8
1502	9
1503	9
1504	10
1505	10
1506	10
1507	9
1508	8
1509	8
1510	7
1511	8
1512	9
1513	10
1514	10
1515	10
1516	9
1517	8
1518	9
1519	9
1520	8
1521	9
1522	10
1523	10
1524	9
1525	10
1526	10
1527	9
1528	10
1529	10
1530	10
1531	10
1532	10
1533	10
1534	9
1535	8
1536	7
1537	7
1538	7
1539	7
1540	7
1541	6
1542	6
1543	5
1544	4
1545	3
1546	2
1547	2
1548	1
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
